sample_id,A1_cm2,A2_cm2,A3_cm2,A4_cm2,A5_cm2,A6_cm2,A7_cm2,A8_cm2,A9_cm2,A10_cm2,E_GPa,P2_kN,P4_kN,density_kg_m3,mass_kg,max_disp_mm,v_node2_mm,v_node4_mm,max_abs_stress_MPa,stress1_MPa,stress2_MPa,stress3_MPa,stress4_MPa,stress5_MPa,stress6_MPa,stress7_MPa,stress8_MPa,stress9_MPa,stress10_MPa,split
1860,220.575,75.4835,114.535,41.4608,85.8271,176.08,137.906,203.122,224.295,207.159,124.223,592.01,273.312,3104.05,5127.24,29.7171,-27.3833,-11.0236,80.9705,50.8646,36.7642,-80.9705,-75.8553,25.1008,15.7604,34.3936,-36.8961,19.8298,-18.9447,train
1861,6.17596,193.272,79.6204,195.165,140.899,221.484,122.778,214.439,24.4756,44.2924,91.2405,279.186,306.343,6633.72,8557.53,88.234,-83.3414,-27.7037,302.213,302.213,9.33706,-120.227,-5.05862,-13.5747,8.14772,78.1028,6.10294,57.0446,-57.6189,train
1862,170.24,5.2483,187.16,223.991,73.1788,82.3043,99.4617,116.252,35.1413,178.585,197.919,439.737,525.794,6432.42,7937.16,27.7171,-25.2794,-8.75748,221.627,53.6704,221.627,-49.7605,-14.439,20.5701,14.1325,69.8963,-57.6562,130.156,-9.21107,train
1863,59.9801,184.502,188.755,30.7465,47.5128,44.6942,6.01364,86.0053,73.8774,218.541,82.3929,252.541,290.11,6986.82,7026.77,58.4858,-58.0152,-38.1803,163.482,120.986,5.41189,-17.0622,-49.661,67.4436,22.3408,163.482,-77.7989,29.2291,-6.46149,test
1864,112.862,201.492,180.78,200.449,135.896,66.2306,106.743,150.607,166.638,71.7645,79.6387,481.897,314.166,7725.74,11294.6,41.6575,-40.9507,-17.7917,77.7403,77.7403,6.27077,-48.8144,-17.7375,2.93973,19.0774,53.0702,-37.1374,30.1743,-24.8991,train
1865,190.208,19.7664,25.9843,157.649,59.7788,16.3715,222.845,122.461,225.205,38.4438,63.0263,381.911,226.242,6107.24,7432.63,73.5614,-67.3053,-28.0447,181.813,47.293,11.3347,-181.813,-22.8043,26.4525,13.6851,5.74439,-59.7782,22.5758,-8.24185,train
1866,128.129,161.106,106.409,214.004,0.713133,146.055,10.2082,124.461,224.956,42.5088,167.95,542.88,270.816,4729.72,5730.96,29.1688,-28.3439,-24.6915,205.619,94.9105,-7.17858,-64.2219,-30.7718,205.619,-7.91835,194.647,-76.4932,41.3993,38.4757,train
1867,133.975,105.853,174.485,187.489,27.1023,127.327,18.2329,1.22867,143.538,120.766,123.903,526.783,564.526,5017.7,5310.99,141.898,-141.702,-123.102,841.546,44.7769,27.5424,-88.5451,-12.5468,-59.8201,22.8972,789.752,-841.546,23.1772,-34.1408,train
1868,146.474,13.4455,210.183,107.844,159.138,211.419,160.886,104.851,165.628,84.1575,124.331,490.053,205.36,5104.52,7363.39,25.2344,-23.8388,-8.67024,73.0849,52.0292,73.0849,-43.4587,-36.3291,-7.52468,4.64793,37.2152,-36.6923,33.4525,-16.513,train
1869,166.724,166.131,55.6374,37.9499,6.58659,30.8896,110.023,35.1634,116.187,182.993,105.078,315.001,407.959,7174.85,7166.56,47.2064,-43.9361,-23.4214,144.067,33.0734,6.55085,-144.067,-54.327,45.9123,35.2319,62.5401,-95.0805,25.0947,-8.41064,train
1870,4.94635,176.53,188.568,209.725,176.5,189.769,48.1895,186.458,174.192,104.161,71.5045,458.057,347.173,6725.47,10279.5,201.799,-183.725,-79.6083,664.137,664.137,11.3286,-73.8641,-12.3053,-21.9618,10.5383,274.33,9.82598,20.9522,-27.1523,train
1871,214.446,220.617,136.892,40.596,72.4374,201.346,114.203,58.1813,117.283,47.4433,208.684,278.565,243.105,6356.06,7922.21,12.2742,-11.6946,-5.42012,48.4748,22.2896,5.05092,-43.8891,-41.1698,4.45828,5.53434,39.9042,-48.4748,20.153,-33.2162,train
1872,41.1493,20.3206,159.307,37.2736,97.5035,186.371,179.345,4.37345,162.276,33.0984,148.484,421.416,587.882,7179.13,7076.92,38.6214,-37.1761,-14.9898,108.556,108.556,57.4557,-88.2218,-81.737,-28.6534,6.26457,77.5942,-81.754,26.5509,-49.886,test
1873,204.121,19.186,209.579,122.073,202.779,58.6087,51.5935,32.1834,150.573,190.597,191.346,234.701,393.573,4875.77,6318.95,16.3414,-16.2035,-11.4935,106.989,23.4262,28.2705,-29.5593,-14.7831,3.10751,9.25456,105.476,-106.989,16.9493,-4.02455,train
1874,173.787,4.48524,71.8845,15.4751,206.48,30.9858,205.097,134.733,66.5327,146.733,151.897,413.542,458.73,6234.6,7327.36,42.5921,-38.4424,-9.85598,253.475,51.9292,253.475,-110.858,-193.765,9.15669,36.6909,26.4334,-51.3193,63.7364,-10.9574,train
1875,47.9494,1.27485,36.003,203.717,55.9797,181.758,178.415,155.827,60.6643,60.0926,131.264,580.51,583.673,4633.29,4957.54,91.5807,-84.6937,-27.0748,306.026,255.148,249.252,-306.026,-26.9361,16.8226,1.74825,41.3193,-58.3473,127.922,-7.47813,test
1876,134.327,102.24,175.229,170.614,44.6861,171.951,9.07273,208.564,103.234,117.967,71.1496,344.467,551.05,4379.14,5684.72,54.5615,-53.4948,-38.71,138.242,85.7082,1.14012,-24.7193,-19.5067,106.078,0.677907,138.242,-54.7087,45.5919,-1.39743,train
1877,218.251,179.79,29.649,102.178,99.3044,120.664,82.8814,215.973,87.8975,65.1088,184.629,589.233,404.516,7316.12,9291.3,34.5363,-32.0459,-12.1037,221.428,69.4476,10.8525,-221.428,-38.5714,53.6082,16.1703,11.4801,-60.6663,63.4107,-42.3809,train
1878,97.2087,199.546,43.635,217.269,213.376,54.188,45.3629,110.481,163.898,130.961,147.007,205.467,435.083,3563.58,4765.98,24.2614,-23.5203,-12.474,88.3316,68.5174,2.30651,-88.3316,-7.33845,14.1131,8.49369,56.1061,-58.9566,13.7576,-4.97018,train
1879,49.5647,22.0932,128.598,151.809,196.599,67.4033,127.268,184.761,222.273,184.404,80.4923,334.303,201.756,5820.02,8687.71,40.9031,-38.9937,-14.8138,105.387,105.387,32.6432,-53.0584,-17.2706,-3.77116,10.6997,38.6719,-14.3934,16.6814,-5.5309,train
1880,61.1809,184.027,42.3953,162.147,45.1328,22.272,48.8483,139.458,91.0886,20.6741,157.208,495.165,346.297,4122.08,3548.79,48.4521,-46.9709,-19.0896,177.988,176.069,3.63806,-177.988,-26.409,34.0829,30.0602,75.1053,-59.0235,66.4834,-45.7974,train
1881,188.088,201.473,86.8334,181.716,19.5596,124.108,167.508,210.517,157.998,174.237,92.6176,391.033,573.214,7220.1,11924.9,35.6008,-33.591,-17.8863,100.232,46.5718,2.08108,-100.232,-19.2116,69.4415,3.37835,40.4672,-32.5766,31.2478,-3.40313,test
1882,107.226,7.37169,3.76446,34.1317,200.466,20.2174,116.596,81.6321,106.272,53.8065,143.238,386.827,424.686,4571.18,3677.88,94.4108,-84.9839,-32.2649,549.113,128.556,84.5578,-549.113,-95.0711,33.2792,30.8316,-21.8466,-171.792,43.182,-16.3833,train
1883,125.852,189.171,104.056,77.6677,161.587,183.503,161.375,131.182,109.612,114.932,61.5156,480.607,483.725,3938.13,5664.86,67.6417,-64.9519,-27.4705,95.277,74.2248,12.3614,-95.277,-31.772,12.7957,12.7432,44.7644,-48.8927,31.8379,-28.7737,train
1884,137.728,208.557,42.4854,19.7644,94.5455,131.096,106.814,38.9923,189.72,134.866,207.847,304.517,592.536,7063.89,8393.2,30.5241,-28.2672,-14.8709,197.014,48.5788,8.45841,-197.014,-64.8191,25.0076,13.4563,70.5037,-132.218,9.54964,-18.498,test
1885,48.6124,69.7362,30.8801,225.715,13.2001,215.397,96.9488,170.21,93.5426,165.928,185.653,498.617,385.7,4745.64,5850.86,47.5592,-45.2304,-19.1656,281.229,208.406,15.7473,-281.229,-17.2253,95.2216,5.09828,53.9467,-42.7476,58.7805,-9.35961,train
1886,64.9287,31.4313,216.328,10.4793,111.573,139.294,57.7931,152.775,30.1218,17.1787,78.2359,212.705,502.522,3556.91,3053.11,60.6137,-58.4877,-21.8679,111.017,91.9437,30.6596,-25.1311,-111.017,24.0144,6.91825,80.985,-35.5715,54.6204,-79.3329,train
1887,172.781,96.6995,82.3155,202.543,44.5208,27.6357,4.45931,127.782,145.653,54.3356,170.032,429.323,329.871,4836.17,4848.23,24.4223,-24.0719,-16.0155,120.517,66.588,2.77442,-56.7724,-19.872,71.5842,9.70794,120.517,-79.8171,39.08,-6.98277,train
1888,93.3228,195.189,48.8191,166.666,124.044,193.035,184.879,40.3176,35.5255,65.3533,115.459,326.562,591.432,3629.55,4255.5,54.0799,-51.6581,-22.876,193.951,66.893,9.80798,-193.951,-8.10726,13.1067,9.91742,47.4487,-104.424,53.7893,-41.4269,test
1889,62.8563,18.6784,32.6528,60.9772,144.107,139.811,168.294,40.826,7.06254,148.739,75.1455,275.467,311.009,5605.66,4998.49,89.7015,-86.3028,-30.8001,193.321,80.527,122.431,-193.321,-7.67246,12.7621,16.3566,29.8971,-79.9131,93.682,-21.7432,train
1890,125.719,103.484,13.9687,52.8479,134.797,207.545,175.434,133.943,70.9927,35.0685,93.1352,556.547,233.477,3497.91,3920.95,103.54,-95.2137,-32.6566,344.716,113.077,18.2199,-344.716,-69.6339,36.8738,9.08461,-6.04776,-91.3347,73.3077,-76.0355,train
1891,117.497,142.429,192.472,144.689,103.818,225.682,86.0409,62.4922,139.164,61.5193,131.323,202.447,214.073,5172.98,6718.99,13.9636,-13.7689,-7.45429,41.681,31.0969,4.38882,-23.6935,-9.67156,2.21491,2.76981,41.681,-36.8719,14.2207,-14.3698,test
1892,20.6994,225.753,99.4514,193.531,164.81,57.5332,220.198,86.1992,199.802,101.097,153.949,394.122,401.194,3004.32,4452.1,36.8023,-35.811,-12.5859,211.204,211.204,5.74235,-115.27,-13.6664,-13.4354,22.5322,48.3134,-7.06417,18.7206,-18.1342,train
1893,22.9486,179.28,144.523,139.219,110.894,55.8541,133.496,5.3715,77.2865,25.4149,156.828,367.526,428.918,5057.9,4598.81,37.1645,-36.72,-14.2297,168.262,168.262,5.7205,-79.2511,-19.0325,-22.2156,18.3616,82.4009,-49.0031,48.4849,-57.0678,train
1894,104.168,130.186,86.6521,116.247,9.84413,4.98611,65.8815,44.6057,149.782,183.675,93.7893,426.305,524.532,4183.82,4131.42,63.2017,-61.5812,-34.0087,127.068,79.3994,3.11644,-112.676,-33.1822,15.2892,81.3693,118.074,-127.068,36.4202,-3.12384,train
1895,141.82,100.064,58.7766,122.282,103.025,176.969,105.194,200,52.6118,12.4906,145.416,528.321,391.964,4369.79,4901.23,42.891,-41.5671,-12.6702,133.139,84.218,9.99778,-133.139,-35.0239,23.08,5.65304,34.1773,-47.0976,115.122,-113.269,train
1896,37.9425,201.04,164.208,159.389,189.845,50.9275,209.327,91.8867,170.711,37.5604,95.7408,381.121,470.62,7256.44,10111.3,43.2785,-42.4877,-15.7501,134.406,134.406,3.89878,-67.2323,-18.9938,-9.15956,15.3907,48.8384,-19.8312,25.0798,-29.5117,test
1897,58.6692,213.705,15.6124,74.7113,70.0412,106.502,38.6391,37.9243,195.732,170.731,183.35,296.999,523.683,5875.93,6263.65,59.3631,-55.8298,-29.0997,373.754,141.669,3.13961,-373.754,-30.7723,43.4398,6.29989,104.868,-199.191,16.6112,-5.55765,train
1898,82.4719,103.9,12.8019,194.475,24.3807,31.248,164.854,131.809,147.675,14.533,122.608,468.79,468.198,3365.74,3379.91,86.8666,-79.1603,-35.386,454.974,156.673,-1.0061,-454.974,-24.6429,141.129,-3.34531,9.75069,-88.3368,45.8949,10.1723,train
1899,220.017,13.6853,31.8722,93.6332,75.2661,52.0486,71.5205,36.0255,64.9152,146.414,181.759,296.56,263.798,7002.93,6003.13,30.6997,-29.0671,-13.9128,174.227,27.188,65.352,-174.227,-22.1208,12.5549,17.1831,51.1617,-118.404,45.1232,-8.63859,train
1900,207.431,162.387,116.94,123.536,186.764,165.079,92.762,211.44,143.402,20.3763,146.315,308.209,575.236,3972.42,5898.85,18.8375,-18.2753,-8.74628,51.2364,43.4218,2.35754,-51.2364,-21.8499,17.2714,2.3191,44.3572,-39.6288,26.6197,-26.5706,train
1901,201.212,32.5541,207.695,100.909,173.7,63.5405,136.512,192.75,155.212,207.747,74.818,298,461.789,7084.43,11391.9,27.7899,-27.0304,-12.8468,36.826,34.9041,25.4071,-31.4633,-21.335,10.8821,13.017,36.826,-29.6645,19.616,-5.63043,train
1902,81.685,162.67,106.315,31.874,213.934,39.2441,29.6278,32.0505,186.843,156.217,92.9366,392.831,378.947,3745.83,4138,70.3857,-69.0309,-43.5701,184.739,95.1926,11.1526,-73.3539,-66.3273,8.10238,46.2284,184.739,-169.769,16.0017,-16.4237,train
1903,42.6983,196.628,119.009,45.2472,185.871,203.53,13.9076,16.1017,150.383,224.211,159.732,440.155,269.423,4787.16,5975.9,64.2083,-63.9245,-46.0298,368.325,184.438,13.659,-67.4212,-37.921,9.45713,13.1958,368.325,-305.088,16.1357,-16.9403,test
1904,205.571,141.934,200.528,104.334,207.871,97.5053,205.889,73.8671,17.718,117.301,195.156,479.409,212.476,4417.34,6237.86,16.879,-16.6619,-5.4171,77.1579,33.1524,26.9661,-48.3315,-9.26515,5.07254,39.2534,33.6416,-38.6949,77.1579,-46.1444,train
1905,84.7769,88.0619,44.6963,121.227,169.73,36.2033,91.5679,107.109,201.445,197.987,144.249,450.662,344.144,7129.47,9065.25,39.8356,-37.9053,-16.2157,165.928,112.589,13.5689,-165.928,-27.3182,10.1726,33.0053,44.9395,-66.5229,23.2494,-8.53511,train
1906,188.863,64.4847,128.705,43.3557,142.089,132.651,202.17,185.21,88.7751,223.431,66.5426,319.313,349.498,4795.33,7408.27,35.914,-34.0322,-13.5144,51.0671,34.426,27.718,-51.0671,-32.4236,13.3925,13.4743,23.6398,-25.2641,22.3939,-11.3133,train
1907,134.458,143.504,182.742,133.514,198.534,75.7532,39.6721,176.991,58.005,114.786,81.849,313.01,565.532,5060.18,6567.04,41.2134,-40.9427,-22.1224,83.9988,71.0938,10.473,-30.023,-12.1874,24.1866,19.8396,83.9988,-51.3701,39.6723,-18.5165,train
1908,151.281,11.0685,51.6139,92.042,15.7117,33.8316,187.191,146.813,200.225,49.2875,129.175,229.103,333.872,4705.14,5080.1,21.4641,-19.6928,-9.69005,96.3581,34.6269,5.25948,-96.3581,-24.2587,45.4791,1.72072,20.2652,-28.3912,15.7707,-1.67037,train
1909,163.629,173.252,93.3083,185.745,114.032,181.999,178.325,59.444,101.976,188.183,162.114,234.314,232.012,2922.18,4431.77,12.9307,-12.4217,-5.9746,57.6977,24.237,7.10401,-57.6977,-5.98862,4.4756,6.76258,24.1131,-38.6057,15.4262,-9.24946,test
1910,221.488,173.346,69.5098,64.225,209.544,23.1213,153.919,65.5308,134.457,134.532,69.0121,275.215,429.062,6380.06,8470.82,49.5353,-46.6894,-22.2267,95.8691,26.5623,5.12244,-95.8691,-29.0259,6.04586,38.4042,35.9407,-67.5712,19.6075,-9.33423,train
1911,150.994,145.714,217.915,36.3612,111.919,68.5579,52.5992,153.561,39.9481,133.851,61.0928,328.672,275.849,6157.37,7143.75,46.498,-45.7051,-21.3362,58.7229,47.3384,14.565,-25.1053,-32.0229,24.0953,30.9568,58.7229,-35.5587,41.2209,-22.4237,test
1912,217.27,52.4852,111.949,12.8297,159.301,22.4711,61.7586,60.4419,184.513,123.376,130.586,524.508,457.631,6129.85,6639.53,51.0503,-46.7676,-21.2603,203.542,47.7515,50.1798,-88.7595,-203.542,15.8099,117.204,107.43,-120.029,20.0151,-30.1892,train
1913,140.668,186.795,181.373,16.9714,94.6999,43.49,110.784,140.865,85.2264,150.078,127.193,478.052,492.382,3190.45,3946.16,34.1862,-32.1316,-13.4011,107.59,66.3213,15.8172,-54.7825,-107.59,28.7522,67.9366,65.8132,-45.6677,30.2992,-27.8413,train
1914,212.347,160.908,5.81336,167.618,172.285,99.9939,71.3748,5.65898,177.319,88.6167,165.121,390.392,296.198,6068.83,7236.32,179.444,-162.794,-83.2117,1347.01,32.2258,7.46892,-1347.01,-16.1207,1.3758,12.0188,77.8044,-734.51,21.5508,-19.1794,test
1915,93.5401,45.4671,57.3023,48.8133,35.8137,115.859,162.958,102.344,217.253,101.045,90.2324,439.95,262.956,5070.22,5666.06,54.9598,-51.1426,-20.101,137.731,84.8377,31.4233,-137.731,-60.8598,15.7889,12.3316,30.3121,-48.8644,19.3383,-19.9963,train
1916,107.458,61.5345,85.1514,225.641,187.661,23.918,38.3877,200.578,197.812,47.9479,207.767,227.909,256.034,7109.8,8951.29,10.9062,-10.6962,-5.21808,56.2441,56.2441,4.00447,-39.3852,-9.00844,9.23015,10.3024,39.5891,-26.5446,14.5322,-7.2679,train
1917,200.317,110.72,19.9397,117.083,120.793,34.4405,10.6759,122.698,81.3932,53.2146,187.872,307.838,467.904,7095.02,6372.7,28.4108,-26.8233,-12.8783,171.926,52.3472,6.16249,-171.926,-20.4648,41.489,19.8113,46.335,-85.3801,41.6319,-18.1329,test
1918,123.785,107.125,176.167,153.965,37.3031,24.4849,180.756,25.5773,219.423,65.4831,189.352,244.15,485.984,4882.85,5882.69,13.6406,-13.3229,-6.9545,66.2286,29.4002,5.39572,-48.5052,-12.1033,-17.8452,23.6072,47.7535,-66.2286,12.0104,-12.4832,train
1919,119.774,79.6594,156.264,3.27711,184.26,76.9992,15.4676,120.049,65.4148,218.143,134.798,229.995,201.567,7036.93,7804.45,21.4159,-20.2348,-10.2971,84.0445,49.1867,25.4148,-19.3533,-84.0445,17.9958,26.2928,66.2216,-42.3071,5.95442,-13.125,train
1920,123.605,186.581,107.342,214.956,157.404,177.532,143.694,59.7859,54.3166,9.05456,133.036,341.199,239.965,6118.26,7523.56,29.3241,-28.8072,-9.57211,81.5788,44.6379,2.79939,-66.3129,-13.4431,-4.9821,2.94208,36.4756,-49.8042,75.237,-81.5788,train
1921,207.717,142.315,12.5998,145.941,213.064,19.5949,143.267,91.4115,61.4091,86.8709,62.758,404.854,480.122,6713.77,7875.31,138.341,-127.727,-51.2923,345.916,60.6034,9.15559,-345.916,-18.8127,27.1949,66.4956,3.05948,-132.118,63.2285,-21.2118,train
1922,125.641,189.938,52.737,59.582,60.3436,185.387,207.512,49.6364,167.624,52.5349,207.628,587.408,464.647,7744.43,9550.43,35.9019,-33.4194,-14.067,232.414,79.6868,10.3932,-232.414,-65.4563,3.94066,10.6483,43.499,-117.892,32.9037,-53.1408,test
1923,142.273,46.7679,65.1364,146.318,132.04,133.403,11.7204,124.277,192.9,142.998,78.613,330.313,432.032,3202.55,3904.45,49.6865,-48.7683,-29.9258,97.1065,71.1435,12.2092,-63.0662,-18.6725,30.9493,4.28027,97.1065,-77.5932,20.0302,-5.64705,train
1924,141.302,14.0987,112.881,169.791,96.7272,14.6224,72.3358,54.9761,15.3975,216.976,94.2193,555.894,597.329,6776.06,6555.98,97.7878,-97.0714,-34.9744,234.412,75.0446,213.263,-106.716,-15.0315,25.7716,205.625,126.829,-129.779,234.412,-19.5975,train
1925,143.273,160.365,144.13,204.767,114.503,104.244,95.0617,94.9521,158.055,158.873,63.8168,322.786,317.405,5339.6,7754.46,39.8495,-39.0446,-20.6885,49.4617,44.0069,7.1642,-45.4633,-10.1529,8.71755,11.0211,49.4617,-45.8311,18.6018,-10.2268,train
1926,56.8543,201.703,37.4297,170.412,34.3125,77.0887,39.4719,185.728,158.988,110.648,68.2034,311.305,521.396,5188.65,6061.6,87.3164,-84.3746,-43.6291,157.904,157.904,-0.336555,-148.962,-18.6661,78.2081,-0.880597,88.2294,-44.6546,28.2948,0.867639,train
1927,44.5296,145.338,91.4613,9.99833,14.3569,127.029,131.005,136.957,105.091,155.653,130.352,431.677,399.302,3620.24,3907.59,45.9091,-42.6765,-17.4243,144.634,144.634,21.006,-114.833,-126.4,59.8977,24.0337,66.7789,-21.9297,17.0069,-27.7383,test
1928,169.514,27.2902,128.885,42.1481,30.2554,177.606,85.146,22.372,24.2078,32.9408,175.074,460.281,392.415,4368.39,3229.81,39.052,-38.3861,-15.6539,131.76,39.449,88.6751,-85.6999,-51.79,-3.2553,13.6254,107.007,-131.76,127.521,-103.894,train
1929,63.6275,151.627,56.2232,37.1219,54.054,220.134,163.126,67.0489,86.4495,174.118,143.995,267.068,504.126,7807.31,9115.1,32.7237,-30.9262,-14.2602,137.16,83.9531,9.95567,-137.16,-31.2788,27.9335,6.85742,43.7017,-56.3384,18.9947,-12.2608,train
1930,140.427,125.028,8.85934,157.828,193.141,167.783,214.612,52.5113,17.9949,170.599,166.091,434.487,463.683,6768.25,8896.81,80.1481,-73.6913,-31.7007,566.882,90.0772,27.6985,-566.882,-5.58702,38.431,20.6403,4.46333,-223.65,69.2994,-28.708,test
1931,224.884,87.5564,186.851,63.6126,206.992,10.632,36.6988,64.6999,11.6066,143.065,166.808,555.41,505.123,4410.77,4608.61,51.1856,-50.9939,-19.9126,346.759,53.8629,42.1068,-51.3812,-29.3554,22.6647,346.759,155.936,-143.362,227.531,-36.4437,train
1932,122.198,39.0638,174.767,194.531,20.0007,19.0636,81.01,39.9,164.571,128.214,165.257,484.196,492.91,3093.17,3265.88,29.3456,-28.9776,-15.8875,120.049,67.3409,26.8479,-64.2342,-19.4991,-20.308,55.0149,111.448,-120.049,32.596,-11.5681,train
1933,189.23,62.206,146.014,42.4431,141.649,64.9142,123.174,43.1207,107.599,17.5324,70.1061,576.345,383.6,4759.04,4606.65,82.478,-78.6138,-30.6663,106.87,46.5056,19.7342,-84.4174,-106.87,-10.5831,18.9108,75.3489,-99.5964,59.6167,-99.0204,train
1934,83.6167,206.82,141.821,176.492,150.068,180.207,224.816,203.323,167.636,32.3534,151.476,462.278,206.601,3970.56,6634.46,21.8387,-21.2608,-6.86768,85.8315,85.8315,4.49119,-61.7498,-20.9297,-7.59486,5.15444,26.009,-17.7655,31.1626,-40.6021,train
1935,156.861,32.4859,49.6335,156.351,165.54,163.893,120.752,18.4625,176.863,205.1,106.629,291.392,325.424,6362.17,8504.24,44.1854,-41.8653,-22.3503,152.078,28.3551,28.6306,-152.078,-12.6883,-2.71794,5.67498,54.2749,-117.496,15.8629,-6.4132,train
1936,5.0504,53.8508,44.2749,121.267,207.134,188.703,117.387,188.885,196.896,218.598,127.025,587.79,571.439,5044.66,7569.71,162.285,-151.085,-54.5379,808.739,808.739,49.1197,-435.091,-26.6582,-24.2655,14.0174,161.264,13.4277,23.2194,-17.1127,train
1937,122.286,167.506,167.387,34.3325,70.6354,7.44184,18.5546,26.3566,224.104,115.912,204.879,332.411,346.896,4469.14,4552.28,30.8468,-30.402,-21.7341,224.748,58.6205,3.5554,-37.4749,-79.4745,15.7967,80.0273,224.748,-206.277,17.2186,-7.26614,train
1938,92.9721,94.9711,213.65,141.847,48.825,44.913,100.23,212.102,52.6892,21.4578,148.775,459.553,261.878,7396.24,8005.79,28.9992,-28.7457,-8.6385,90.6386,88.1079,12.8315,-38.4451,-23.8068,4.4882,27.133,51.0526,-23.9771,90.6386,-80.3156,train
1939,164.305,212.973,197.136,22.2019,6.6918,23.5505,110.595,18.6985,142.897,92.79,171.948,323.808,233.683,6013.6,6285.28,19.7961,-19.0091,-8.10889,85.8753,26.6182,8.43107,-38.9455,-64.9712,-45.8857,76.2443,56.7688,-85.8753,14.2759,-27.3666,train
1940,22.7941,15.7475,165.296,153.155,77.0963,52.3284,204.387,125.445,202.252,7.53686,186.883,422.748,283.572,3730.14,4262.04,28.8554,-27.0872,-7.81306,199.513,199.513,17.7569,-66.3685,-25.7768,-47.0528,5.3437,46.6565,-3.6104,27.6047,-52.4691,train
1941,101.216,180.562,143.138,66.7191,202.907,43.2834,22.9333,165.663,99.8326,13.1001,62.4001,363.404,548.22,5994.21,6381.39,76.8177,-75.8003,-37.344,108.576,108.576,2.63079,-37.689,-47.3481,20.6819,10.9746,108.576,-62.7918,44.7502,-51.2806,test
1942,174.336,25.6729,76.0873,187.263,127.571,37.4991,103.611,196.261,59.0925,113.546,101.888,331.94,415,7249.18,8595.11,33.5398,-32.6042,-12.7664,75.6777,47.8965,41.9379,-75.6777,-11.9764,21.8543,28.7118,33.2866,-36.2501,53.6737,-13.4099,train
1943,82.1819,205.515,102.669,12.2437,94.2788,143.045,78.6844,221.457,77.7393,128.348,145.692,225.511,351.542,6966.39,8636.86,20.0777,-19.0263,-8.55652,67.1966,67.1966,7.64775,-46.3473,-55.8147,27.4066,10.9877,44.9923,-20.8644,12.4319,-17.3182,train
1944,10.8567,74.221,216.102,6.24238,38.8009,143.979,196.111,47.9814,108.175,159.153,171.346,378.125,338.952,3277.73,3636.92,35.6262,-32.8513,-9.16717,262.809,262.809,44.4601,-54.9743,-77.1137,-36.3237,22.9192,58.4028,27.3526,6.29317,-29.3222,train
1945,145.774,75.3767,16.5506,64.995,96.2626,107.742,63.3116,108.845,220.834,179.018,162.154,421.479,292.175,2924.94,3518.77,42.8429,-38.8035,-16.4159,275.616,75.4903,15.8797,-275.616,-46.4317,39.1832,11.1094,7.74717,-88.2184,19.3261,-9.4558,train
1946,9.60798,0.673902,10.8882,135.04,221.707,96.2516,116.512,59.7805,90.2938,174.341,78.9739,339.738,520.351,6402.79,6426.92,308.094,-292.036,-103.719,773.748,725.538,124.906,-773.748,-24.5349,1.1744,0.874522,61.0213,-84.5392,51.8926,-0.682799,test
1947,165.822,52.0769,136.305,73.0085,67.8565,159.015,141.982,82.3294,78.223,214.737,115.981,598.668,498.651,6596.42,8357.71,41.0838,-39.7368,-17.9435,93.3573,61.6413,60.3076,-93.3573,-38.9824,20.4658,19.7505,67.118,-72.7431,51.4544,-20.6836,test
