sample_id,diameter_mm,length_mm,k_W_mK,h_W_m2K,T_base_C,T_inf_C,heat_rate_W,T_tip_C,fin_efficiency,fin_effectiveness,biot_number,split
1122,8.57058,65.4667,53.2159,40.9692,142.674,18.2714,6.20366,82.4506,0.668642,21.0984,0.00164955,train
1123,5.36083,138.31,28.2237,11.9884,239.595,17.5033,2.48412,54.2285,0.396694,41.3356,0.00056927,train
1124,7.35265,49.861,43.1402,5.8008,127.839,0.805505,0.826808,116.372,0.939553,26.4254,0.000247166,train
1125,4.81677,103.156,15.4662,15.0191,248.126,37.5714,1.67616,59.269,0.335633,29.0874,0.00116939,test
1126,12.7651,95.0541,35.1845,17.9248,248.004,37.6368,10.1233,149.947,0.681404,20.9775,0.00162579,train
1127,13.331,77.3345,291.826,58.8516,62.6931,15.7781,8.26988,54.7757,0.886585,21.4593,0.000672104,train
1128,10.0821,148.94,41.7739,152.965,173.608,14.2342,20.2583,15.23,0.173219,10.4089,0.00922947,train
1129,14.1801,60.4025,136.765,163.713,228.278,31.087,64.6393,142.496,0.702865,12.6787,0.00424355,train
1130,2.89254,34.1972,382.53,17.9968,214.949,25.2372,1.05565,207.668,0.974368,47.0524,3.40212e-05,train
1131,16.0409,15.3079,59.4863,29.3637,271.521,9.19767,7.38703,265.862,0.985095,4.74544,0.00197953,train
1132,2.57109,17.5731,398.099,21.9885,134.734,37.034,0.313118,133.359,0.990603,28.0733,3.55028e-05,train
1133,8.96979,34.6326,53.3024,55.0509,128.767,37.8422,4.33266,106.294,0.832992,13.6978,0.00231601,train
1134,18.3333,112.805,94.6262,23.1551,298.72,30.1518,34.0728,223.339,0.810385,20.7557,0.00112154,train
1135,6.01658,126.64,21.0987,6.75323,120.382,0.745094,0.998227,36.7993,0.510098,43.4573,0.000481443,test
1136,11.8654,100.248,358.76,258.262,235.816,20.9156,122.559,103.773,0.573951,19.9707,0.0021354,train
1137,16.1977,137.845,296.572,44.0307,54.5455,30.4798,6.19654,47.769,0.809887,28.3789,0.000601201,train
1138,14.405,36.7899,231.291,17.0191,228.771,24.7788,6.27645,225.444,0.989042,11.093,0.00026499,train
1139,14.8572,84.8709,228.98,226.509,88.4647,31.9613,32.7559,57.2294,0.618988,14.7627,0.0036742,train
1140,15.6951,116.506,38.1186,5.58471,173.853,7.65444,4.69345,137.209,0.851564,26.1366,0.000574866,train
1141,10.2129,142.146,46.9472,13.9041,70.719,13.5763,2.16612,36.6177,0.587234,33.2805,0.000756176,train
1142,15.0193,42.2168,30.0821,18.4776,182.669,4.94325,6.40237,155.998,0.898785,11.0041,0.00230637,train
1143,14.7826,55.687,74.7354,274.77,133.97,22.188,43.1394,55.9624,0.509298,8.18356,0.0135873,test
1144,10.1838,25.2056,100.634,29.9467,240.143,34.8265,5.30109,231.31,0.971058,10.5848,0.000757624,train
1145,5.10788,63.9125,16.3298,170.701,286.979,2.22274,8.62098,3.79551,0.169542,8.65516,0.0133486,train
1146,14.8823,137.221,87.9885,5.31904,238.256,29.4061,6.62265,208.579,0.9047,34.2716,0.000224914,train
1147,10.4153,85.5894,121.978,6.90127,65.2875,15.8567,0.932478,61.389,0.94723,32.0833,0.000147319,train
1148,10.6489,65.7834,19.4671,117.991,92.089,14.1393,6.42989,20.1248,0.30531,7.84948,0.0161358,train
1149,3.19087,127.782,266.302,165.822,297.151,14.824,16.772,30.3627,0.277947,44.8006,0.000496725,train
1150,11.9751,17.8458,17.8723,26.2467,210.412,5.82044,3.93524,190.799,0.934731,6.50662,0.00439658,train
